Time,Mass (grams),Speed (rad/s)
0.00044798851013183594,-0.12886328697204589843,0
0.0006830692291259766,-0.13122053146362304687,2.5
0.0008199214935302734,-0.13907804489135742187,2.5
0.0009517669677734375,-0.13436354398727416992,2.5
0.0010838508605957031,-0.12781561613082885742,2.5
0.0012271404266357422,-0.12702987194061279296,2.5
0.0013608932495117188,-0.14117338657379150390,2.5
0.0015039443969726562,-0.14745940208435058593,2.5
0.001634836196899414,-0.14484024047851562500,2.5
0.0017669200897216797,-0.14876899719238281250,2.5
0.0019118785858154297,-0.14719748497009277343,2.5
0.0020439624786376953,-0.15269775390625000000,2.5
0.0021729469299316406,-0.14772131443023681640,2.5
0.002301931381225586,-0.15715034008026123046,2.5
0.002443075180053711,-0.15584075450897216796,2.5
0.002588987350463867,-0.14614982604980468750,2.5
0.0027170181274414062,-0.14484024047851562500,2.5
0.0028297901153564453,-0.14091147422790527343,2.5
0.0029408931732177734,-0.13933997154235839843,2.5
0.0030488967895507812,-0.14484024047851562500,2.5
0.0031681060791015625,-0.13829231262207031250,2.5
0.0032799243927001953,-0.13907804489135742187,2.5
0.0033910274505615234,-0.15138816833496093750,2.5
0.0035009384155273438,-0.15138816833496093750,2.5
0.003610849380493164,-0.14091147422790527343,2.5
0.003718852996826172,-0.14143531322479248046,2.5
0.0038399696350097656,-0.14824515342712402343,2.5
0.003952980041503906,-0.12414877414703369140,2.5
0.00406193733215332,-0.12519644498825073242,2.5
0.004171133041381836,-0.13593505620956420898,2.5
0.004278898239135742,-0.13855421543121337890,2.5
0.004396915435791016,-0.12991094589233398437,2.5
0.004509925842285156,-0.12729178667068481445,2.5
0.0046198368072509766,-0.11786276102066040039,2.5
0.004730939865112305,-0.11629126071929931640,2.5
0.004842996597290039,-0.13541121482849121093,2.5
0.004962921142578125,-0.14667365550994873046,2.5
0.005075931549072266,-0.13619697093963623046,2.5
0.005185842514038086,-0.13986380100250244140,2.5
0.0052947998046875,-0.14405448436737060546,2.5
0.005409717559814453,-0.13829231262207031250,2.5
0.005522012710571289,-0.12100576162338256835,2.5
0.005631923675537109,-0.13122053146362304687,2.5
0.005747079849243164,-0.13148245811462402343,2.5
0.005872964859008789,-0.14169722557067871093,2.5
0.00599980354309082,-0.14588790893554687500,2.5
0.006112098693847656,-0.12781561613082885742,2.5
0.0063288211822509766,-0.11655317544937133789,2.5
0.006464719772338867,-0.11917234611511230468,2.5
0.006577968597412109,-0.11681509017944335937,2.5
0.006689786911010742,-0.12441068887710571289,2.5
0.006798982620239258,-0.13619697093963623046,2.5
0.006911039352416992,-0.13383971452713012695,2.5
0.007019758224487305,-0.12755370140075683593,2.5
0.00712895393371582,-0.12729178667068481445,2.5
0.007236957550048828,-0.12624411582946777343,2.5
0.007344961166381836,-0.12257727384567260742,2.5
0.007456064224243164,-0.11891043186187744140,2.5
0.00756382942199707,-0.11445783376693725585,2.5
0.007671833038330078,-0.12755370140075683593,2.5
0.00778508186340332,-0.12702987194061279296,2.5
0.007894754409790039,-0.12807753086090087890,2.5
0.008005857467651367,-0.12860137176513671875,2.5
0.008116006851196289,-0.12702987194061279296,2.5
0.008227825164794922,-0.12100576162338256835,2.5
0.00833582878112793,-0.12152960300445556640,2.5
0.008443832397460938,-0.12283918857574462890,2.5
0.008552074432373047,-0.13279204368591308593,2.5
0.00865793228149414,-0.13645888566970825195,2.5
0.008755922317504883,-0.12755370140075683593,2.5
0.008851051330566406,-0.11681509017944335937,2.5
0.008944988250732422,-0.09979046821594238281,2.5
0.00903773307800293,-0.05343111991882324218,2.5
0.009132862091064453,-0.03535882949829101562,2.5
0.009227752685546875,-0.10136197805404663085,2.5
0.009321928024291992,-0.22551074028015136718,2.5
0.009418010711669922,-0.38737559318542480468,2.5
0.009514093399047852,-0.44709272384643554687,2.5
0.00960993766784668,-0.46228394508361816406,2.5
0.009708881378173828,-0.46097431182861328125,2.5
0.009804725646972656,-0.38449451446533203125,2.5
0.009903907775878906,-0.32792038917541503906,2.5
0.010007858276367188,-0.28968048095703125000,2.5
0.01010584831237793,-0.37899425029754638671,2.5
0.010205984115600586,-0.46385545730590820312,2.5
0.010303974151611328,-0.54216866493225097656,2.5
0.010400056838989258,-0.54845471382141113281,2.5
0.03528571128845215,-0.43530645370483398437,2.5
0.12726473808288574,-0.33237299919128417968,5.0
0.2183229923248291,-0.27684652805328369140,7.5
0.31032490730285645,-0.24777369499206542968,10.0
0.402310848236084,-0.19172342300415039062,12.5
0.49430394172668457,-0.06574122905731201171,12.5
0.5862739086151123,0.01807229042053222656,15.0
0.678278923034668,-0.03588266372680664062,17.5
0.7693138122558594,-0.10450497865676879882,20.0
0.8612949848175049,0.01885804176330566406,22.5
0.9532790184020996,0.24358303546905517578,25.0
1.0452649593353271,0.37323207855224609375,27.5
1.1372637748718262,0.41644840240478515625,30.0
1.229240894317627,0.42194867134094238281,32.5
1.32033109664917,0.36616029739379882812,35.0
1.4122960567474365,0.42273445129394531250,37.5
1.5042939186096191,0.57490835189819335937,40.0
1.596297025680542,0.56757469177246093750,40.0
1.6882917881011963,0.53038239479064941406,42.5
1.7802848815917969,0.68622322082519531250,45.0
1.8713469505310059,0.84599266052246093750,47.5
1.9632909297943115,0.83892097473144531250,50.0
2.055295944213867,0.78706130981445312500,52.5
2.1472768783569336,0.82006282806396484375,55.0
2.2392940521240234,0.87794666290283203125,57.5
2.3312699794769287,0.85856475830078125000,60.0
2.4222888946533203,0.79518074989318847656,62.5
2.5143167972564697,0.65688843727111816406,65.0
2.606306791305542,0.50445261001586914062,67.5
2.6982929706573486,0.43949713706970214843,67.5
2.790303945541382,0.19931901931762695312,70.0
2.882291078567505,-0.24436879158020019531,72.5
2.9742658138275146,-0.76925091743469238281,75.0
3.065300941467285,-1.38030385971069335937,77.5
3.1572680473327637,-2.00235724449157714843,80.0
