Time,Mass (grams),Speed (rad/s)
0.00041103363037109375,3.30172872543334960937,0
0.00067901611328125,3.27841806411743164062,2.5
0.000843048095703125,3.29832386970520019531,2.5
0.0010089874267578125,3.30670523643493652343,2.5
0.0011780261993408203,3.25746488571166992187,2.5
0.0013210773468017578,3.29649043083190917968,2.5
0.001447916030883789,3.27501320838928222656,2.5
0.001573801040649414,3.29465699195861816406,2.5
0.0016970634460449219,3.28627562522888183593,2.5
0.0018210411071777344,3.28339457511901855468,2.5
0.0020630359649658203,3.27972769737243652343,2.5
0.002218961715698242,3.27291798591613769531,2.5
0.0023450851440429688,3.31534838676452636718,2.5
0.0024700164794921875,3.30487179756164550781,2.5
0.002596139907836914,3.31744384765625000000,2.5
0.002725839614868164,3.29151391983032226562,2.5
0.0028619766235351562,3.27658462524414062500,2.5
0.002986907958984375,3.29360938072204589843,2.5
0.0031118392944335938,3.27448940277099609375,2.5
0.003236055374145508,3.27710866928100585937,2.5
0.0033860206604003906,3.26479840278625488281,2.5
0.0035278797149658203,3.26689386367797851562,2.5
0.0036530494689941406,3.25065493583679199218,2.5
0.0037801265716552734,3.27370357513427734375,2.5
0.003905057907104492,3.27344179153442382812,2.5
0.004026889801025391,3.26610803604125976562,2.5
0.00415492057800293,3.28889489173889160156,2.5
0.004277944564819336,3.27737045288085937500,2.5
0.00442194938659668,3.28208494186401367187,2.5
0.004546165466308594,3.27553701400756835937,2.5
0.004669904708862305,3.29727625846862792968,2.5
0.0047931671142578125,3.29046630859375000000,2.5
0.0049190521240234375,3.27658462524414062500,2.5
0.005040884017944336,3.31220555305480957031,2.5
0.005168914794921875,3.31246733665466308593,2.5
0.005291938781738281,3.30277633666992187500,2.5
0.00543212890625,3.28522801399230957031,2.5
0.005555868148803711,3.29596662521362304687,2.5
0.00568079948425293,3.28994250297546386718,2.5
0.0058062076568603516,3.28627562522888183593,2.5
0.00593113899230957,3.30749106407165527343,2.5
0.006054878234863281,3.29780006408691406250,2.5
0.0061800479888916016,3.30199074745178222656,2.5
0.006303071975708008,3.28287076950073242187,2.5
0.0064280033111572266,3.29177594184875488281,2.5
0.006551980972290039,3.29308557510375976562,2.5
0.0067119598388671875,3.29518079757690429687,2.5
0.006836891174316406,3.28444218635559082031,2.5
0.006963968276977539,3.28444218635559082031,2.5
0.007088899612426758,3.27841806411743164062,2.5
0.0072021484375,3.23336839675903320312,2.5
0.0073070526123046875,3.19774770736694335937,2.5
0.00741887092590332,3.18412804603576660156,2.5
0.007528066635131836,3.18465185165405273437,2.5
0.0076329708099365234,3.18884253501892089843,2.5
0.0077359676361083984,3.18386602401733398437,2.5
0.007841110229492188,3.12310123443603515625,2.5
0.007946968078613281,3.17129397392272949218,2.5
0.008057117462158203,3.26689386367797851562,2.5
0.00816202163696289,2.93373508453369140625,2.5
0.008265018463134766,2.52907299995422363281,2.5
0.008368253707885742,2.34861183166503906250,2.5
0.0669100284576416,2.25301218032836914062,2.5
0.15891718864440918,2.23651146888732910156,5.0
0.24988603591918945,2.26453638076782226562,7.5
0.34191107749938965,2.42928242683410644531,10.0
0.4338970184326172,2.46306967735290527343,12.5
0.5258619785308838,2.33918285369873046875,15.0
0.617905855178833,2.30696702003479003906,17.5
0.7089338302612305,2.39994764328002929687,20.0
0.8009369373321533,2.37139868736267089843,20.0
0.8929269313812256,2.38370895385742187500,22.5
0.9848940372467041,2.60136198997497558593,25.0
1.0768940448760986,2.62807774543762207031,27.5
1.1688759326934814,2.68046116828918457031,30.0
1.2599208354949951,2.72446322441101074218,32.5
1.351896047592163,2.76401257514953613281,35.0
1.4438910484313965,2.81115770339965820312,37.5
1.5358998775482178,2.82975387573242187500,40.0
1.6278650760650635,2.88842344284057617187,42.5
1.7189030647277832,2.82765865325927734375,45.0
1.8109021186828613,2.87532758712768554687,47.5
1.9028890132904053,2.84756422042846679687,50.0
1.9948821067810059,2.82530136108398437500,50.0
2.0868890285491943,2.80382423400878906250,52.5
2.177928924560547,2.61314845085144042968,55.0
2.2699179649353027,2.56364607810974121093,57.5
2.36189603805542,2.52802515029907226562,60.0
2.453861951828003,2.53797817230224609375,62.5
2.5458760261535645,2.66972255706787109375,65.0
