Time,Mass (grams),Speed (rad/s)
0.002808094024658203,-0.05316920280456542968,0
0.003053903579711914,-0.07097957134246826171,2.5
0.0031909942626953125,-0.06312205791473388671,2.5
0.003322124481201172,-0.07543216705322265625,2.5
0.0034580230712890625,-0.07281299591064453125,2.5
0.00360107421875,-0.06862232208251953125,2.5
0.003732919692993164,-0.06286013603210449218,2.5
0.0038671493530273438,-0.06783657073974609375,2.5
0.0039958953857421875,-0.07464641571044921875,2.5
0.0041239261627197266,-0.06966998577117919921,2.5
0.0042629241943359375,-0.05316920280456542968,2.5
0.004392862319946289,-0.05028810977935791015,2.5
0.004559040069580078,-0.06862232208251953125,2.5
0.004687070846557617,-0.06443164348602294921,2.5
0.0048139095306396484,-0.06914615631103515625,2.5
0.004957914352416992,-0.07228916168212890625,2.5
0.005089998245239258,-0.05709795951843261718,2.5
0.005218029022216797,-0.05343111991882324218,2.5
0.005343914031982422,-0.07071765899658203125,2.5
0.005471944808959961,-0.05264536857604980468,2.5
0.0056078433990478516,-0.05369303226470947265,2.5
0.0057430267333984375,-0.07071765899658203125,2.5
0.0058727264404296875,-0.05526453971862792968,2.5
0.006001949310302734,-0.03169198513031005859,2.5
0.00613093376159668,-0.04766893863677978515,2.5
0.006259918212890625,-0.04688319206237792968,2.5
0.006395816802978516,-0.06181246757507324218,2.5
0.006526947021484375,-0.06076479911804199218,2.5
0.00665593147277832,-0.06050288200378417968,2.5
0.006784915924072266,-0.06574122905731201171,2.5
0.006912946701049805,-0.06416973114013671875,2.5
0.007047891616821289,-0.06076479911804199218,2.5
0.007177829742431641,-0.05159769535064697265,2.5
0.00730586051940918,-0.05945521354675292968,2.5
0.007433891296386719,-0.04688319206237792968,2.5
0.007564067840576172,-0.04766893863677978515,2.5
0.007688999176025391,-0.05657412528991699218,2.5
0.007798910140991211,-0.04897852420806884765,2.5
0.007908105850219727,-0.05421686649322509765,2.5
0.00801992416381836,-0.06312205791473388671,2.5
0.008131980895996094,-0.06207438468933105468,2.5
0.008249998092651367,-0.04871660709381103515,2.5
0.00836181640625,-0.03771608352661132812,2.5
0.008472919464111328,-0.04478785037994384765,2.5
0.008582115173339844,-0.05212153434753417968,2.5
0.008690834045410156,-0.05657412528991699218,2.5
0.008800029754638672,-0.05762178897857666015,2.5
0.0089569091796875,-0.05081194877624511718,2.5
0.009067058563232422,-0.03981142044067382812,2.5
0.009176969528198242,-0.04059717178344726562,2.5
0.009286165237426758,-0.04426401615142822265,2.5
0.00939488410949707,-0.04609743118286132812,2.5
0.009515047073364258,-0.05788371086120605468,2.5
0.009624958038330078,-0.05552645683288574218,2.5
0.009734153747558594,-0.04531168460845947265,2.5
0.0098419189453125,-0.05055003166198730468,2.5
0.009950876235961914,-0.04557359695434570312,2.5
0.010071039199829102,-0.04216867446899414062,2.5
0.01018214225769043,-0.04609743118286132812,2.5
0.010290861129760742,-0.05762178897857666015,2.5
0.010401010513305664,-0.04531168460845947265,2.5
0.010512113571166992,-0.04216867446899414062,2.5
0.010619878768920898,-0.05081194877624511718,2.5
0.010741949081420898,-0.04950235843658447265,2.5
0.010854959487915039,-0.05866946220397949218,2.5
0.01096487045288086,-0.06102671623229980468,2.5
0.011072874069213867,-0.05526453971862792968,2.5
0.011183023452758789,-0.03562074661254882812,2.5
0.011303901672363281,-0.03640649795532226562,2.5
0.011415958404541016,-0.04085908889770507812,2.5
0.011525154113769531,-0.05735988140106201171,2.5
0.011633872985839844,-0.04583551883697509765,2.5
0.011742830276489258,-0.04662127017974853515,2.5
0.011862993240356445,-0.04688319206237792968,2.5
0.011974096298217773,-0.03562074661254882812,2.5
0.012082815170288086,-0.04347826004028320312,2.5
0.012196063995361328,-0.06181246757507324218,2.5
0.012305021286010742,-0.05316920280456542968,2.5
0.012480020523071289,-0.05290728092193603515,2.5
0.012630939483642578,-0.06312205791473388671,2.5
0.012745857238769531,-0.03693032741546630859,2.5
0.012859106063842773,-0.03247773647308349609,2.5
0.012969017028808594,-0.05788371086120605468,2.5
0.013077974319458008,-0.05343111991882324218,2.5
0.013199090957641602,-0.05133578300476074218,2.5
0.013310909271240234,-0.06050288200378417968,2.5
0.013418912887573242,-0.05526453971862792968,2.5
0.013528108596801758,-0.06364589214324951171,2.5
0.013627052307128906,-0.06128863811492919921,2.5
0.013734102249145508,-0.05866946220397949218,2.5
0.013885974884033203,-0.06495547294616699218,2.5
0.013994932174682617,-0.05081194877624511718,2.5
0.014096975326538086,-0.05552645683288574218,2.5
0.014194965362548828,-0.05500262260437011718,2.5
0.014293909072875977,-0.05238344669342041015,2.5
0.014400959014892578,-0.06155055046081542968,2.5
0.014501094818115234,-0.07071765899658203125,2.5
0.014597177505493164,-0.05264536857604980468,2.5
0.01469111442565918,-0.04793085575103759765,2.5
0.014786958694458008,-0.05683604240417480468,2.5
0.014880895614624023,-0.03902566719055175781,2.5
0.014974832534790039,-0.05814562797546386718,2.5
0.015069961547851562,-0.12702987194061279296,2.5
0.015184164047241211,-0.13436354398727416992,2.5
0.015279054641723633,-0.12310110330581665039,2.5
0.015372991561889648,-0.15819801330566406250,2.5
0.015465974807739258,-0.27291777133941650390,2.5
0.01556086540222168,-0.45285491943359375000,2.5
0.015666961669921875,-0.69958095550537109375,2.5
0.015761852264404297,-0.95495023727416992187,2.5
0.01587986946105957,-1.04243063926696777343,2.5
0.015974044799804688,-0.88658990859985351562,2.5
0.016070842742919922,-0.59926662445068359375,2.5
0.01616501808166504,-0.43818755149841308593,2.5
0.01626110076904297,-0.41199584007263183593,2.5
0.016355037689208984,-0.48297538757324218750,2.5
0.016449928283691406,-0.52802515029907226562,2.5
0.016543865203857422,-0.48716607093811035156,2.5
0.016638994216918945,-0.36275539398193359375,2.5
0.01673293113708496,-0.25694081783294677734,2.5
0.016827106475830078,-0.38789941787719726562,2.5
0.0169219970703125,-0.67967519760131835937,2.5
0.01701498031616211,-0.93530645370483398437,2.5
0.01710987091064453,-1.09690940856933593750,2.5
0.017203807830810547,-1.06102681159973144531,2.5
0.01729893684387207,-0.81063385009765625000,2.5
0.0173947811126709,-0.66998434066772460937,2.5
0.017491817474365234,-0.71424827575683593750,2.5
0.017587900161743164,-0.65348348617553710937,2.5
0.01768183708190918,-0.59507598876953125000,2.5
0.017776012420654297,-0.61026716232299804687,2.5
0.01787114143371582,-0.54321632385253906250,2.5
0.017965078353881836,-0.42823467254638671875,2.5
0.06084704399108887,-0.18229438781738281250,2.5
0.15290498733520508,0.01911995983123779296,5.0
0.2449038028717041,-0.21922473907470703125,7.5
0.3359520435333252,-0.70612888336181640625,10.0
