Time,Mass (grams),Speed (rad/s)
0.0004661083221435547,7.77003717422485351562,0
0.0007090568542480469,7.78784751892089843750,2.5
0.0008699893951416016,7.78601408004760742187,2.5
0.001004934310913086,7.78837108612060546875,2.5
0.0011401176452636719,7.77998971939086914062,2.5
0.0012829303741455078,7.76191759109497070312,2.5
0.0014090538024902344,7.78732347488403320312,2.5
0.001538991928100586,7.75563144683837890625,2.5
0.001664876937866211,7.75615549087524414062,2.5
0.001789093017578125,7.77318000793457031250,2.5
0.001920938491821289,7.76610803604125976562,2.5
0.002048015594482422,7.76165580749511718750,2.5
0.002214193344116211,7.75851249694824218750,2.5
0.002340078353881836,7.77239418029785156250,2.5
0.002465963363647461,7.74646425247192382812,2.5
0.002607107162475586,7.75275039672851562500,2.5
0.0027539730072021484,7.75458383560180664062,2.5
0.0028798580169677734,7.77527523040771484375,2.5
0.0030040740966796875,7.78627586364746093750,2.5
0.0031280517578125,7.75903654098510742187,2.5
0.0033011436462402344,7.75641727447509765625,2.5
0.00347900390625,7.75196456909179687500,2.5
0.0036101341247558594,7.75746488571166992187,2.5
0.0037391185760498047,7.76113176345825195312,2.5
0.003863096237182617,7.77710866928100585937,2.5
0.00398707389831543,7.77160835266113281250,2.5
0.0041120052337646484,7.74410724639892578125,2.5
0.00424504280090332,7.75982236862182617187,2.5
0.0043871402740478516,7.73546409606933593750,2.5
0.004523038864135742,7.74515485763549804687,2.5
0.004647016525268555,7.74567890167236328125,2.5
0.004770994186401367,7.74541664123535156250,2.5
0.0049059391021728516,7.75405979156494140625,2.5
0.005033254623413086,7.75039339065551757812,2.5
0.005158185958862305,7.75694131851196289062,2.5
0.005288124084472656,7.74855995178222656250,2.5
0.0054111480712890625,7.77710866928100585937,2.5
0.005536079406738281,7.76794147491455078125,2.5
0.005670070648193359,7.76086997985839843750,2.5
0.005808115005493164,7.76925134658813476562,2.5
0.0059320926666259766,7.74960756301879882812,2.5
0.006055116653442383,7.75510787963867187500,2.5
0.006184101104736328,7.76165580749511718750,2.5
0.0063211917877197266,7.75222682952880859375,2.5
0.006449222564697266,7.76532268524169921875,2.5
0.006574153900146484,7.78365659713745117187,2.5
0.006697177886962891,7.77894210815429687500,2.5
0.006854057312011719,7.76322698593139648437,2.5
0.006978034973144531,7.77789449691772460937,2.5
0.007113218307495117,7.78444242477416992187,2.5
0.007239103317260742,7.77527523040771484375,2.5
0.0073621273040771484,7.76741790771484375000,2.5
0.0074920654296875,7.76008415222167968750,2.5
0.007619142532348633,7.74227380752563476562,2.5
0.00775909423828125,7.74096393585205078125,2.5
0.007887125015258789,7.76139354705810546875,2.5
0.008002042770385742,7.78103733062744140625,2.5
0.008107900619506836,7.78444242477416992187,2.5
0.008213043212890625,7.76846551895141601562,2.5
0.008318185806274414,7.78260898590087890625,2.5
0.008436918258666992,7.79413318634033203125,2.5
0.008546113967895508,7.78260898590087890625,2.5
0.008651018142700195,7.78365659713745117187,2.5
0.008756875991821289,7.78418064117431640625,2.5
0.008867025375366211,7.78182315826416015625,2.5
0.008984088897705078,7.77134656906127929687,2.5
0.009092092514038086,7.76375102996826171875,2.5
0.009196996688842773,7.76506042480468750000,2.5
0.009303092956542969,7.76060819625854492187,2.5
0.009408950805664062,7.76898908615112304687,2.5
0.00951385498046875,7.75353622436523437500,2.5
0.009634017944335938,7.75013113021850585937,2.5
0.009742021560668945,7.76427459716796875000,2.5
0.00985407829284668,7.76139354705810546875,2.5
0.009961128234863281,7.75929832458496093750,2.5
0.010066032409667969,7.76165580749511718750,2.5
0.01018524169921875,7.76217937469482421875,2.5
0.010292291641235352,7.76506042480468750000,2.5
0.010522127151489258,7.77213239669799804687,2.5
0.010664224624633789,7.77134656906127929687,2.5
0.01077127456665039,7.77082252502441406250,2.5
0.010879278182983398,7.76217937469482421875,2.5
0.010998010635375977,7.74174976348876953125,2.5
0.01110696792602539,7.75432205200195312500,2.5
0.011213064193725586,7.75039339065551757812,2.5
0.01132512092590332,7.74986934661865234375,2.5
0.011430025100708008,7.75065517425537109375,2.5
0.011547088623046875,7.77606105804443359375,2.5
0.01167917251586914,7.77789449691772460937,2.5
0.011786222457885742,7.77658510208129882812,2.5
0.011890172958374023,7.79177618026733398437,2.5
0.011995077133178711,7.78863286972045898437,2.5
0.012104034423828125,7.79203796386718750000,2.5
0.012222051620483398,7.80172920227050781250,2.5
0.012327194213867188,7.80356216430664062500,2.5
0.012432098388671875,7.80775308609008789062,2.5
0.012537002563476562,7.80041933059692382812,2.5
0.01264190673828125,7.77920389175415039062,2.5
0.012762069702148438,7.76453685760498046875,2.5
0.012866973876953125,7.77003717422485351562,2.5
0.012970924377441406,7.78915691375732421875,2.5
0.013077974319458008,7.79203796386718750000,2.5
0.013183116912841797,7.78496646881103515625,2.5
0.013289213180541992,7.77789449691772460937,2.5
0.013407230377197266,7.77972793579101562500,2.5
0.013522148132324219,7.76427459716796875000,2.5
0.013631105422973633,7.75536966323852539062,2.5
0.01374197006225586,7.75667905807495117187,2.5
0.013859033584594727,7.75825071334838867187,2.5
0.013962984085083008,7.75432205200195312500,2.5
0.014055013656616211,7.75065517425537109375,2.5
0.014146089553833008,7.76296520233154296875,2.5
0.014236211776733398,7.74463081359863281250,2.5
0.014325857162475586,7.73782110214233398437,2.5
0.014415979385375977,7.73048734664916992187,2.5
0.014516115188598633,7.74253559112548828125,2.5
0.014606952667236328,7.74698829650878906250,2.5
0.014698028564453125,7.74174976348876953125,2.5
0.014789104461669922,7.73441600799560546875,2.5
0.014879226684570312,7.73022556304931640625,2.5
0.014969110488891602,7.73467826843261718750,2.5
0.015059232711791992,7.73624944686889648437,2.5
0.015150070190429688,7.74803590774536132812,2.5
0.015241146087646484,7.76558446884155273437,2.5
0.015333175659179688,7.77291822433471679687,2.5
0.015423297882080078,7.75667905807495117187,2.5
0.015514135360717773,7.73860692977905273437,2.5
0.015605926513671875,7.73520183563232421875,2.5
0.015699148178100586,7.74253559112548828125,2.5
0.01578998565673828,7.74096393585205078125,2.5
0.015881061553955078,7.75170278549194335937,2.5
0.015972137451171875,7.75327444076538085937,2.5
0.016063928604125977,7.74672651290893554687,2.5
0.016155004501342773,7.74541664123535156250,2.5
0.016247034072875977,7.75170278549194335937,2.5
0.01633906364440918,7.75432205200195312500,2.5
0.016431093215942383,7.72577285766601562500,2.5
0.016522884368896484,7.82844448089599609375,2.5
0.016614198684692383,8.00995349884033203125,2.5
0.01670384407043457,7.91540098190307617187,2.5
0.01679706573486328,7.75222682952880859375,2.5
0.016888141632080078,7.70141458511352539062,2.5
0.016979217529296875,7.71215343475341796875,2.5
0.017069101333618164,7.59219503402709960937,2.5
0.01716017723083496,7.23755931854248046875,2.5
0.01725006103515625,6.95914125442504882812,2.5
0.017342090606689453,6.93504476547241210937,2.5
0.01743602752685547,7.09717178344726562500,2.5
0.017533063888549805,7.23834514617919921875,2.5
0.0176241397857666,7.34206438064575195312,2.5
0.0177152156829834,7.47642755508422851562,2.5
0.017806053161621094,7.62833976745605468750,2.5
0.01789712905883789,7.72210597991943359375,2.5
0.017987966537475586,7.74620246887207031250,2.5
0.05826711654663086,7.63331604003906250000,2.5
0.1502671241760254,7.45416498184204101562,5.0
0.24225187301635742,7.27710866928100585937,7.5
0.3332700729370117,7.12231540679931640625,10.0
0.4252588748931885,7.10502910614013671875,12.5
0.5172390937805176,7.11026763916015625000,15.0
0.6092681884765625,7.06574153900146484375,17.5
0.7012331485748291,7.05185985565185546875,17.5
0.7922909259796143,7.06416988372802734375,20.0
0.8842611312866211,7.10083818435668945312,22.5
0.976243257522583,7.20298624038696289062,25.0
1.0682129859924316,7.30565786361694335937,27.5
1.159255027770996,7.39837646484375000000,30.0
1.2512638568878174,7.59717178344726562500,32.5
1.3432471752166748,7.75144100189208984375,35.0
1.435241937637329,7.61262464523315429687,37.5
1.5272290706634521,7.32975387573242187500,40.0
1.6182801723480225,6.99319028854370117187,42.5
1.7102241516113281,6.83996868133544921875,45.0
1.802213191986084,6.88475656509399414062,47.5
1.8942089080810547,6.94578361511230468750,47.5
1.9852650165557861,6.85542201995849609375,50.0
2.077252149581909,6.85516023635864257812,52.5
2.1692311763763428,6.85987472534179687500,55.0
2.261204957962036,6.79596662521362304687,57.5
2.3532378673553467,6.70246219635009765625,60.0
2.4442532062530518,6.50681018829345703125,62.5
2.5362448692321777,6.40780544281005859375,65.0
2.628206968307495,6.41121053695678710937,67.5
2.7201991081237793,6.36877965927124023437,70.0
2.812196969985962,6.25013113021850585937,72.5
2.9032490253448486,6.16396045684814453125,75.0
