Time,Mass (grams),Speed (rad/s)
0.0003800392150878906,-13.01754856109619140625,0
0.0006170272827148438,-13.01309680938720703125,2.5
0.0007579326629638672,-13.02069187164306640625,2.5
0.0009000301361083984,-13.01833438873291015625,2.5
0.001049041748046875,-13.01492977142333984375,2.5
0.0011889934539794922,-13.02462100982666015625,2.5
0.0013248920440673828,-13.02042961120605468750,2.5
0.001461029052734375,-13.01388168334960937500,2.5
0.0015950202941894531,-13.02959728240966796875,2.5
0.0017361640930175781,-13.03588294982910156250,2.5
0.001875162124633789,-13.03876399993896484375,2.5
0.0020101070404052734,-13.03797817230224609375,2.5
0.00214385986328125,-13.03352546691894531250,2.5
0.0022759437561035156,-13.02069187164306640625,2.5
0.002418041229248047,-13.03012084960937500000,2.5
0.002563953399658203,-13.03509712219238281250,2.5
0.0027070045471191406,-13.02854919433593750000,2.5
0.0028409957885742188,-13.02723979949951171875,2.5
0.002974987030029297,-13.03143024444580078125,2.5
0.003117084503173828,-13.03038311004638671875,2.5
0.003251791000366211,-13.02854919433593750000,2.5
0.003390073776245117,-13.03221607208251953125,2.5
0.0035288333892822266,-13.04400253295898437500,2.5
0.0036678314208984375,-13.04688358306884765625,2.5
0.003813028335571289,-13.04347896575927734375,2.5
0.0039479732513427734,-13.04295539855957031250,2.5
0.004086017608642578,-13.03012084960937500000,2.5
0.004220008850097656,-13.03876399993896484375,2.5
0.004371166229248047,-13.05107402801513671875,2.5
0.004513978958129883,-13.05107402801513671875,2.5
0.0046482086181640625,-13.03850269317626953125,2.5
0.004784107208251953,-13.03928852081298828125,2.5
0.00492095947265625,-13.04059791564941406250,2.5
0.005059957504272461,-13.04374027252197265625,2.5
0.005203962326049805,-13.04295539855957031250,2.5
0.005339145660400391,-13.02566814422607421875,2.5
0.0054738521575927734,-13.02514457702636718750,2.5
0.005597114562988281,-13.04478836059570312500,2.5
0.005708932876586914,-13.03614521026611328125,2.5
0.005833864212036133,-13.04085922241210937500,2.5
0.0059528350830078125,-13.05212211608886718750,2.5
0.00606989860534668,-13.03850269317626953125,2.5
0.006183147430419922,-13.03326416015625000000,2.5
0.006295919418334961,-13.04505062103271484375,2.5
0.0064220428466796875,-13.03850269317626953125,2.5
0.006555080413818359,-13.03326416015625000000,2.5
0.006669044494628906,-13.03274059295654296875,2.5
0.006782054901123047,-13.03509712219238281250,2.5
0.0068950653076171875,-13.04033565521240234375,2.5
0.0070171356201171875,-13.03928852081298828125,2.5
0.007133007049560547,-13.07019424438476562500,2.5
0.007249116897583008,-13.10424327850341796875,2.5
0.0073680877685546875,-13.10450553894042968750,2.5
0.007481098175048828,-13.11314868927001953125,2.5
0.007602214813232422,-13.12414932250976562500,2.5
0.007721900939941406,-13.11655330657958984375,2.5
0.007835149765014648,-13.10214805603027343750,2.5
0.007948875427246094,-13.10869598388671875000,2.5
0.00806283950805664,-13.11079120635986328125,2.5
0.008176088333129883,-13.11393451690673828125,2.5
0.008300065994262695,-13.11288642883300781250,2.5
0.008416891098022461,-13.10738658905029296875,2.5
0.008529186248779297,-13.10502910614013671875,2.5
0.00864100456237793,-13.11210155487060546875,2.5
0.008755922317504883,-13.10712432861328125000,2.5
0.008881092071533203,-13.10660076141357421875,2.5
0.008996009826660156,-13.11236286163330078125,2.5
0.009109020233154297,-13.11445808410644531250,2.5
0.009222030639648438,-13.10869598388671875000,2.5
0.009335994720458984,-13.10843467712402343750,2.5
0.00946187973022461,-13.11629199981689453125,2.5
0.009576082229614258,-13.11629199981689453125,2.5
0.009690046310424805,-13.10791015625000000000,2.5
0.009802818298339844,-13.10476779937744140625,2.5
0.009991168975830078,-13.11183929443359375000,2.5
0.010144948959350586,-13.10738658905029296875,2.5
0.010265111923217773,-13.10424327850341796875,2.5
0.010380983352661133,-13.10817241668701171875,2.5
0.010503053665161133,-13.09848117828369140625,2.5
0.010616064071655273,-13.09167194366455078125,2.5
0.01073908805847168,-13.09140968322753906250,2.5
